"Station","Year","Month","Day","Daily.Rainfall.Total..mm.","Highest.30.Min.Rainfall..mm.","Highest.60.Min.Rainfall..mm.","Highest.120.Min.Rainfall..mm.","Mean.Temperature..Â.C.","Maximum.Temperature..Â.C.","Minimum.Temperature..Â.C.","Mean.Wind.Speed..km.h.","Max.Wind.Speed..km.h.","Latitude","Longitude","Date","Season"
"Pasir Ris Central",2020,5,21,8.6,8,8.4,8.6,NA,NA,NA,NA,NA,1.3679,103.9489,2020-05-21,"Inter-monsoon I"
"Pasir Ris Central",2020,5,22,3.4,1.8,2.4,2.8,NA,NA,NA,NA,NA,1.3679,103.9489,2020-05-22,"Inter-monsoon I"
"Pasir Ris Central",2020,5,23,3.2,2.4,2.8,3,NA,NA,NA,NA,NA,1.3679,103.9489,2020-05-23,"Inter-monsoon I"
"Pasir Ris Central",2020,5,24,0,0,0,0,NA,NA,NA,NA,NA,1.3679,103.9489,2020-05-24,"Inter-monsoon I"
"Pasir Ris Central",2020,5,25,0,0,0,0,NA,NA,NA,NA,NA,1.3679,103.9489,2020-05-25,"Inter-monsoon I"
"Pasir Ris Central",2020,5,26,2,1.2,1.4,2,NA,NA,NA,NA,NA,1.3679,103.9489,2020-05-26,"Inter-monsoon I"
"Pasir Ris Central",2020,5,27,26,16.4,20.4,23.4,NA,NA,NA,NA,NA,1.3679,103.9489,2020-05-27,"Inter-monsoon I"
"Pasir Ris Central",2020,5,28,0.6,0.6,0.6,0.6,NA,NA,NA,NA,NA,1.3679,103.9489,2020-05-28,"Inter-monsoon I"
"Pasir Ris Central",2020,5,29,4.2,4.2,4.2,4.2,NA,NA,NA,NA,NA,1.3679,103.9489,2020-05-29,"Inter-monsoon I"
"Pasir Ris Central",2020,5,30,1.2,1.2,1.2,1.2,NA,NA,NA,NA,NA,1.3679,103.9489,2020-05-30,"Inter-monsoon I"
"Pasir Ris Central",2020,5,31,0,0,0,0,NA,NA,NA,NA,NA,1.3679,103.9489,2020-05-31,"Inter-monsoon I"
"Pasir Ris Central",2020,6,1,38.4,27.4,NA,NA,NA,NA,NA,NA,NA,1.3679,103.9489,2020-06-01,"Southwest Monsoon"
"Pasir Ris Central",2020,6,2,0,0,NA,NA,NA,NA,NA,NA,NA,1.3679,103.9489,2020-06-02,"Southwest Monsoon"
"Pasir Ris Central",2020,6,3,0.6,0.6,0.6,0.6,NA,NA,NA,NA,NA,1.3679,103.9489,2020-06-03,"Southwest Monsoon"
"Pasir Ris Central",2020,6,4,9.8,4,4,5.4,NA,NA,NA,NA,NA,1.3679,103.9489,2020-06-04,"Southwest Monsoon"
"Pasir Ris Central",2020,6,5,52.8,NA,NA,NA,NA,NA,NA,NA,NA,1.3679,103.9489,2020-06-05,"Southwest Monsoon"
"Pasir Ris Central",2020,6,6,3.4,NA,NA,NA,NA,NA,NA,NA,NA,1.3679,103.9489,2020-06-06,"Southwest Monsoon"
"Pasir Ris Central",2020,6,7,0,0,0,0,NA,NA,NA,NA,NA,1.3679,103.9489,2020-06-07,"Southwest Monsoon"
"Pasir Ris Central",2020,6,8,13.8,13.2,13.6,13.6,NA,NA,NA,NA,NA,1.3679,103.9489,2020-06-08,"Southwest Monsoon"
"Pasir Ris Central",2020,6,9,0,0,0,0,NA,NA,NA,NA,NA,1.3679,103.9489,2020-06-09,"Southwest Monsoon"
"Pasir Ris Central",2020,6,10,7.6,6.8,7.6,7.6,NA,NA,NA,NA,NA,1.3679,103.9489,2020-06-10,"Southwest Monsoon"
"Pasir Ris Central",2020,6,11,0,0,0,0,NA,NA,NA,NA,NA,1.3679,103.9489,2020-06-11,"Southwest Monsoon"
"Pasir Ris Central",2020,6,12,0,0,0,0,NA,NA,NA,NA,NA,1.3679,103.9489,2020-06-12,"Southwest Monsoon"
"Pasir Ris Central",2020,6,13,9,2.4,3.8,5.8,NA,NA,NA,NA,NA,1.3679,103.9489,2020-06-13,"Southwest Monsoon"
"Pasir Ris Central",2020,6,14,6.6,6.6,6.6,6.6,NA,NA,NA,NA,NA,1.3679,103.9489,2020-06-14,"Southwest Monsoon"
"Pasir Ris Central",2020,6,15,0,0,0,0,NA,NA,NA,NA,NA,1.3679,103.9489,2020-06-15,"Southwest Monsoon"
"Pasir Ris Central",2020,6,16,1,0.6,1,1,NA,NA,NA,NA,NA,1.3679,103.9489,2020-06-16,"Southwest Monsoon"
"Pasir Ris Central",2020,6,17,15.6,10.4,12.6,14,NA,NA,NA,NA,NA,1.3679,103.9489,2020-06-17,"Southwest Monsoon"
"Pasir Ris Central",2020,6,18,17.2,15.2,16.4,16.6,NA,NA,NA,NA,NA,1.3679,103.9489,2020-06-18,"Southwest Monsoon"
"Pasir Ris Central",2020,6,19,2.6,1,1.6,2.4,NA,NA,NA,NA,NA,1.3679,103.9489,2020-06-19,"Southwest Monsoon"
"Pasir Ris Central",2020,6,20,20.8,8.2,9.2,9.8,NA,NA,NA,NA,NA,1.3679,103.9489,2020-06-20,"Southwest Monsoon"
"Pasir Ris Central",2020,6,21,16.8,10,14,14.8,NA,NA,NA,NA,NA,1.3679,103.9489,2020-06-21,"Southwest Monsoon"
"Pasir Ris Central",2020,6,22,3.8,1,1.4,2.2,NA,NA,NA,NA,NA,1.3679,103.9489,2020-06-22,"Southwest Monsoon"
"Pasir Ris Central",2020,6,23,58.8,34.2,42.8,50.6,NA,NA,NA,NA,NA,1.3679,103.9489,2020-06-23,"Southwest Monsoon"
"Pasir Ris Central",2020,6,24,23.2,20,21.2,22,NA,NA,NA,NA,NA,1.3679,103.9489,2020-06-24,"Southwest Monsoon"
"Pasir Ris Central",2020,6,25,0,0,0,0,NA,NA,NA,NA,NA,1.3679,103.9489,2020-06-25,"Southwest Monsoon"
"Pasir Ris Central",2020,6,26,0,0,0,0,NA,NA,NA,NA,NA,1.3679,103.9489,2020-06-26,"Southwest Monsoon"
"Pasir Ris Central",2020,6,27,0,0,0,0,NA,NA,NA,NA,NA,1.3679,103.9489,2020-06-27,"Southwest Monsoon"
"Pasir Ris Central",2020,6,28,9.8,9.4,9.6,9.8,NA,NA,NA,NA,NA,1.3679,103.9489,2020-06-28,"Southwest Monsoon"
"Pasir Ris Central",2020,6,29,16.6,15.4,15.4,16.2,NA,NA,NA,NA,NA,1.3679,103.9489,2020-06-29,"Southwest Monsoon"
"Pasir Ris Central",2020,6,30,0,0,0,0,NA,NA,NA,NA,NA,1.3679,103.9489,2020-06-30,"Southwest Monsoon"
"Pasir Ris Central",2020,7,1,0,NA,NA,NA,NA,NA,NA,NA,NA,1.3679,103.9489,2020-07-01,"Southwest Monsoon"
"Pasir Ris Central",2020,7,2,0,0,0,0,NA,NA,NA,NA,NA,1.3679,103.9489,2020-07-02,"Southwest Monsoon"
"Pasir Ris Central",2020,7,3,0,0,0,0,NA,NA,NA,NA,NA,1.3679,103.9489,2020-07-03,"Southwest Monsoon"
"Pasir Ris Central",2020,7,4,0,0,0,0,NA,NA,NA,NA,NA,1.3679,103.9489,2020-07-04,"Southwest Monsoon"
"Pasir Ris Central",2020,7,5,0,0,0,0,NA,NA,NA,NA,NA,1.3679,103.9489,2020-07-05,"Southwest Monsoon"
"Pasir Ris Central",2020,7,6,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,1.3679,103.9489,2020-07-06,"Southwest Monsoon"
"Pasir Ris Central",2020,7,7,0.2,0.2,0.2,0.4,NA,NA,NA,NA,NA,1.3679,103.9489,2020-07-07,"Southwest Monsoon"
"Pasir Ris Central",2020,7,8,24,21,22.8,22.8,NA,NA,NA,NA,NA,1.3679,103.9489,2020-07-08,"Southwest Monsoon"
"Pasir Ris Central",2020,7,9,2.2,0.6,1,1.2,NA,NA,NA,NA,NA,1.3679,103.9489,2020-07-09,"Southwest Monsoon"
"Pasir Ris Central",2020,7,10,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA,1.3679,103.9489,2020-07-10,"Southwest Monsoon"
"Pasir Ris Central",2020,7,11,1.2,0.6,0.8,1,NA,NA,NA,NA,NA,1.3679,103.9489,2020-07-11,"Southwest Monsoon"
"Pasir Ris Central",2020,7,12,3.4,3.4,3.4,3.4,NA,NA,NA,NA,NA,1.3679,103.9489,2020-07-12,"Southwest Monsoon"
"Pasir Ris Central",2020,7,13,48.8,33.8,40.2,46,NA,NA,NA,NA,NA,1.3679,103.9489,2020-07-13,"Southwest Monsoon"
"Pasir Ris Central",2020,7,14,0,0,0,0,NA,NA,NA,NA,NA,1.3679,103.9489,2020-07-14,"Southwest Monsoon"
"Pasir Ris Central",2020,7,15,3.8,3.8,3.8,3.8,NA,NA,NA,NA,NA,1.3679,103.9489,2020-07-15,"Southwest Monsoon"
"Pasir Ris Central",2020,7,16,1.4,NA,NA,NA,NA,NA,NA,NA,NA,1.3679,103.9489,2020-07-16,"Southwest Monsoon"
"Pasir Ris Central",2020,7,17,0,0,0,0,NA,NA,NA,NA,NA,1.3679,103.9489,2020-07-17,"Southwest Monsoon"
"Pasir Ris Central",2020,7,18,0,0,0,0,NA,NA,NA,NA,NA,1.3679,103.9489,2020-07-18,"Southwest Monsoon"
"Pasir Ris Central",2020,7,19,0,0,0,0,NA,NA,NA,NA,NA,1.3679,103.9489,2020-07-19,"Southwest Monsoon"
"Pasir Ris Central",2020,7,20,0,0,0,0,NA,NA,NA,NA,NA,1.3679,103.9489,2020-07-20,"Southwest Monsoon"
"Pasir Ris Central",2020,7,21,0,0,0,0,NA,NA,NA,NA,NA,1.3679,103.9489,2020-07-21,"Southwest Monsoon"
"Pasir Ris Central",2020,7,22,55.2,30.8,47.6,55.2,NA,NA,NA,NA,NA,1.3679,103.9489,2020-07-22,"Southwest Monsoon"
"Pasir Ris Central",2020,7,23,3,1.8,2.6,3,NA,NA,NA,NA,NA,1.3679,103.9489,2020-07-23,"Southwest Monsoon"
"Pasir Ris Central",2020,7,24,54.6,45.2,53.6,54.2,NA,NA,NA,NA,NA,1.3679,103.9489,2020-07-24,"Southwest Monsoon"
"Pasir Ris Central",2020,7,25,4.2,4,4,4,NA,NA,NA,NA,NA,1.3679,103.9489,2020-07-25,"Southwest Monsoon"
"Pasir Ris Central",2020,7,26,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,1.3679,103.9489,2020-07-26,"Southwest Monsoon"
"Pasir Ris Central",2020,7,27,16,7.4,7.4,13.4,NA,NA,NA,NA,NA,1.3679,103.9489,2020-07-27,"Southwest Monsoon"
"Pasir Ris Central",2020,7,28,2,1.6,1.6,1.8,NA,NA,NA,NA,NA,1.3679,103.9489,2020-07-28,"Southwest Monsoon"
"Pasir Ris Central",2020,7,29,18.8,14.2,14.8,15.4,NA,NA,NA,NA,NA,1.3679,103.9489,2020-07-29,"Southwest Monsoon"
"Pasir Ris Central",2020,7,30,0.6,0.2,0.4,0.6,NA,NA,NA,NA,NA,1.3679,103.9489,2020-07-30,"Southwest Monsoon"
"Pasir Ris Central",2020,7,31,0.6,0.6,0.6,0.6,NA,NA,NA,NA,NA,1.3679,103.9489,2020-07-31,"Southwest Monsoon"
"Pasir Ris Central",2020,8,1,0,0,0,0,NA,NA,NA,NA,NA,1.3679,103.9489,2020-08-01,"Southwest Monsoon"
"Pasir Ris Central",2020,8,2,0,0,0,0,NA,NA,NA,NA,NA,1.3679,103.9489,2020-08-02,"Southwest Monsoon"
"Pasir Ris Central",2020,8,3,0,0,0,0,NA,NA,NA,NA,NA,1.3679,103.9489,2020-08-03,"Southwest Monsoon"
"Pasir Ris Central",2020,8,4,0,0,0,0,NA,NA,NA,NA,NA,1.3679,103.9489,2020-08-04,"Southwest Monsoon"
"Pasir Ris Central",2020,8,5,0,0,0,0,NA,NA,NA,NA,NA,1.3679,103.9489,2020-08-05,"Southwest Monsoon"
"Pasir Ris Central",2020,8,6,0,0,0,0,NA,NA,NA,NA,NA,1.3679,103.9489,2020-08-06,"Southwest Monsoon"
"Pasir Ris Central",2020,8,7,0,0,0,0,NA,NA,NA,NA,NA,1.3679,103.9489,2020-08-07,"Southwest Monsoon"
"Pasir Ris Central",2020,8,8,0,0,0,0,NA,NA,NA,NA,NA,1.3679,103.9489,2020-08-08,"Southwest Monsoon"
"Pasir Ris Central",2020,8,9,0,0,0,0,NA,NA,NA,NA,NA,1.3679,103.9489,2020-08-09,"Southwest Monsoon"
"Pasir Ris Central",2020,8,10,0,0,0,0,NA,NA,NA,NA,NA,1.3679,103.9489,2020-08-10,"Southwest Monsoon"
"Pasir Ris Central",2020,8,11,0,0,0,0,NA,NA,NA,NA,NA,1.3679,103.9489,2020-08-11,"Southwest Monsoon"
"Pasir Ris Central",2020,8,12,0,0,0,0,NA,NA,NA,NA,NA,1.3679,103.9489,2020-08-12,"Southwest Monsoon"
"Pasir Ris Central",2020,8,13,45.8,24,39.6,44,NA,NA,NA,NA,NA,1.3679,103.9489,2020-08-13,"Southwest Monsoon"
"Pasir Ris Central",2020,8,14,9.8,5,8,8.4,NA,NA,NA,NA,NA,1.3679,103.9489,2020-08-14,"Southwest Monsoon"
"Pasir Ris Central",2020,8,15,0,0,0,0,NA,NA,NA,NA,NA,1.3679,103.9489,2020-08-15,"Southwest Monsoon"
"Pasir Ris Central",2020,8,16,0,0,0,0,NA,NA,NA,NA,NA,1.3679,103.9489,2020-08-16,"Southwest Monsoon"
"Pasir Ris Central",2020,8,17,41.8,25,33.2,33.8,NA,NA,NA,NA,NA,1.3679,103.9489,2020-08-17,"Southwest Monsoon"
"Pasir Ris Central",2020,8,18,2.2,1,1.4,2,NA,NA,NA,NA,NA,1.3679,103.9489,2020-08-18,"Southwest Monsoon"
"Pasir Ris Central",2020,8,19,12.6,9,12.6,12.6,NA,NA,NA,NA,NA,1.3679,103.9489,2020-08-19,"Southwest Monsoon"
"Pasir Ris Central",2020,8,20,3.2,1.6,1.6,1.6,NA,NA,NA,NA,NA,1.3679,103.9489,2020-08-20,"Southwest Monsoon"
"Pasir Ris Central",2020,8,21,0,0,0,0,NA,NA,NA,NA,NA,1.3679,103.9489,2020-08-21,"Southwest Monsoon"
"Pasir Ris Central",2020,8,22,0.6,0.2,0.4,0.4,NA,NA,NA,NA,NA,1.3679,103.9489,2020-08-22,"Southwest Monsoon"
"Pasir Ris Central",2020,8,23,22.8,9,12.8,17.4,NA,NA,NA,NA,NA,1.3679,103.9489,2020-08-23,"Southwest Monsoon"
"Pasir Ris Central",2020,8,24,0,0,0,0,NA,NA,NA,NA,NA,1.3679,103.9489,2020-08-24,"Southwest Monsoon"
"Pasir Ris Central",2020,8,25,0,0,0,0,NA,NA,NA,NA,NA,1.3679,103.9489,2020-08-25,"Southwest Monsoon"
"Pasir Ris Central",2020,8,26,7.8,7.8,7.8,7.8,NA,NA,NA,NA,NA,1.3679,103.9489,2020-08-26,"Southwest Monsoon"
"Pasir Ris Central",2020,8,27,0,0,0,0,NA,NA,NA,NA,NA,1.3679,103.9489,2020-08-27,"Southwest Monsoon"
"Pasir Ris Central",2020,8,28,0,0,0,0,NA,NA,NA,NA,NA,1.3679,103.9489,2020-08-28,"Southwest Monsoon"
"Pasir Ris Central",2020,8,29,3.8,1.2,1.6,2.4,NA,NA,NA,NA,NA,1.3679,103.9489,2020-08-29,"Southwest Monsoon"
"Pasir Ris Central",2020,8,30,0,0,0,0,NA,NA,NA,NA,NA,1.3679,103.9489,2020-08-30,"Southwest Monsoon"
"Pasir Ris Central",2020,8,31,2.2,2,2,2.2,NA,NA,NA,NA,NA,1.3679,103.9489,2020-08-31,"Southwest Monsoon"
"Pasir Ris Central",2020,9,1,4.4,2.8,2.8,2.8,NA,NA,NA,NA,NA,1.3679,103.9489,2020-09-01,"Southwest Monsoon"
"Pasir Ris Central",2020,9,2,0,0,0,0,NA,NA,NA,NA,NA,1.3679,103.9489,2020-09-02,"Southwest Monsoon"
"Pasir Ris Central",2020,9,3,1.6,1.2,1.2,1.4,NA,NA,NA,NA,NA,1.3679,103.9489,2020-09-03,"Southwest Monsoon"
"Pasir Ris Central",2020,9,4,0.8,0.8,0.8,0.8,NA,NA,NA,NA,NA,1.3679,103.9489,2020-09-04,"Southwest Monsoon"
"Pasir Ris Central",2020,9,5,27.4,6.4,10.4,13.8,NA,NA,NA,NA,NA,1.3679,103.9489,2020-09-05,"Southwest Monsoon"
"Pasir Ris Central",2020,9,6,48.8,34.4,48.2,48.4,NA,NA,NA,NA,NA,1.3679,103.9489,2020-09-06,"Southwest Monsoon"
"Pasir Ris Central",2020,9,7,0,0,0,0,NA,NA,NA,NA,NA,1.3679,103.9489,2020-09-07,"Southwest Monsoon"
"Pasir Ris Central",2020,9,8,0,0,0,0,NA,NA,NA,NA,NA,1.3679,103.9489,2020-09-08,"Southwest Monsoon"
"Pasir Ris Central",2020,9,9,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA,1.3679,103.9489,2020-09-09,"Southwest Monsoon"
"Pasir Ris Central",2020,9,10,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,1.3679,103.9489,2020-09-10,"Southwest Monsoon"
"Pasir Ris Central",2020,9,11,6.6,3.2,3.2,5.4,NA,NA,NA,NA,NA,1.3679,103.9489,2020-09-11,"Southwest Monsoon"
"Pasir Ris Central",2020,9,12,7.2,2.8,3.2,4.2,NA,NA,NA,NA,NA,1.3679,103.9489,2020-09-12,"Southwest Monsoon"
"Pasir Ris Central",2020,9,13,23,6.6,10.4,15.4,NA,NA,NA,NA,NA,1.3679,103.9489,2020-09-13,"Southwest Monsoon"
"Pasir Ris Central",2020,9,14,12.6,9.8,10.6,12.4,NA,NA,NA,NA,NA,1.3679,103.9489,2020-09-14,"Southwest Monsoon"
"Pasir Ris Central",2020,9,15,0,0,0,0,NA,NA,NA,NA,NA,1.3679,103.9489,2020-09-15,"Southwest Monsoon"
"Pasir Ris Central",2020,9,16,24.6,14,20,23.8,NA,NA,NA,NA,NA,1.3679,103.9489,2020-09-16,"Southwest Monsoon"
"Pasir Ris Central",2020,9,17,0,0,0,0,NA,NA,NA,NA,NA,1.3679,103.9489,2020-09-17,"Southwest Monsoon"
"Pasir Ris Central",2020,9,18,0,0,0,0,NA,NA,NA,NA,NA,1.3679,103.9489,2020-09-18,"Southwest Monsoon"
"Pasir Ris Central",2020,9,19,0.4,0.2,0.4,0.4,NA,NA,NA,NA,NA,1.3679,103.9489,2020-09-19,"Southwest Monsoon"
"Pasir Ris Central",2020,9,20,2.8,2.2,2.4,2.4,NA,NA,NA,NA,NA,1.3679,103.9489,2020-09-20,"Southwest Monsoon"
"Pasir Ris Central",2020,9,21,8,5,5.6,6.2,NA,NA,NA,NA,NA,1.3679,103.9489,2020-09-21,"Southwest Monsoon"
"Pasir Ris Central",2020,9,22,0,0,0,0,NA,NA,NA,NA,NA,1.3679,103.9489,2020-09-22,"Southwest Monsoon"
"Pasir Ris Central",2020,9,23,0,0,0,0,NA,NA,NA,NA,NA,1.3679,103.9489,2020-09-23,"Southwest Monsoon"
"Pasir Ris Central",2020,9,24,3.6,3.6,3.6,3.6,NA,NA,NA,NA,NA,1.3679,103.9489,2020-09-24,"Southwest Monsoon"
"Pasir Ris Central",2020,9,25,2.6,2.4,2.4,2.4,NA,NA,NA,NA,NA,1.3679,103.9489,2020-09-25,"Southwest Monsoon"
"Pasir Ris Central",2020,9,26,53,17.6,31,34,NA,NA,NA,NA,NA,1.3679,103.9489,2020-09-26,"Southwest Monsoon"
"Pasir Ris Central",2020,9,27,5.2,1.8,2.8,6.4,NA,NA,NA,NA,NA,1.3679,103.9489,2020-09-27,"Southwest Monsoon"
"Pasir Ris Central",2020,9,28,0,0,0,0,NA,NA,NA,NA,NA,1.3679,103.9489,2020-09-28,"Southwest Monsoon"
"Pasir Ris Central",2020,9,29,1.4,0.8,1,1,NA,NA,NA,NA,NA,1.3679,103.9489,2020-09-29,"Southwest Monsoon"
"Pasir Ris Central",2020,9,30,0,0,0,0,NA,NA,NA,NA,NA,1.3679,103.9489,2020-09-30,"Southwest Monsoon"
"Pasir Ris Central",2020,10,1,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA,1.3679,103.9489,2020-10-01,"Inter-monsoon II"
"Pasir Ris Central",2020,10,2,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA,1.3679,103.9489,2020-10-02,"Inter-monsoon II"
"Pasir Ris Central",2020,10,3,3.2,1.4,1.8,2.6,NA,NA,NA,NA,NA,1.3679,103.9489,2020-10-03,"Inter-monsoon II"
"Pasir Ris Central",2020,10,4,0,0,0,0,NA,NA,NA,NA,NA,1.3679,103.9489,2020-10-04,"Inter-monsoon II"
"Pasir Ris Central",2020,10,5,0,0,0,0,NA,NA,NA,NA,NA,1.3679,103.9489,2020-10-05,"Inter-monsoon II"
"Pasir Ris Central",2020,10,6,0,0,0,0,NA,NA,NA,NA,NA,1.3679,103.9489,2020-10-06,"Inter-monsoon II"
"Pasir Ris Central",2020,10,7,2.2,1.2,2,2.2,NA,NA,NA,NA,NA,1.3679,103.9489,2020-10-07,"Inter-monsoon II"
"Pasir Ris Central",2020,10,8,6.6,2.2,3.4,4.8,NA,NA,NA,NA,NA,1.3679,103.9489,2020-10-08,"Inter-monsoon II"
"Pasir Ris Central",2020,10,9,0,0,0,0.2,NA,NA,NA,NA,NA,1.3679,103.9489,2020-10-09,"Inter-monsoon II"
"Pasir Ris Central",2020,10,10,25.8,21.2,24.2,25.6,NA,NA,NA,NA,NA,1.3679,103.9489,2020-10-10,"Inter-monsoon II"
"Pasir Ris Central",2020,10,11,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,1.3679,103.9489,2020-10-11,"Inter-monsoon II"
"Pasir Ris Central",2020,10,12,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA,1.3679,103.9489,2020-10-12,"Inter-monsoon II"
"Pasir Ris Central",2020,10,13,0,0,0,0,NA,NA,NA,NA,NA,1.3679,103.9489,2020-10-13,"Inter-monsoon II"
"Pasir Ris Central",2020,10,14,4.6,4.6,4.6,4.6,NA,NA,NA,NA,NA,1.3679,103.9489,2020-10-14,"Inter-monsoon II"
"Pasir Ris Central",2020,10,15,1.6,0.8,1,1.6,NA,NA,NA,NA,NA,1.3679,103.9489,2020-10-15,"Inter-monsoon II"
"Pasir Ris Central",2020,10,16,1,0.6,0.6,0.6,NA,NA,NA,NA,NA,1.3679,103.9489,2020-10-16,"Inter-monsoon II"
"Pasir Ris Central",2020,10,17,0,0,0,0,NA,NA,NA,NA,NA,1.3679,103.9489,2020-10-17,"Inter-monsoon II"
"Pasir Ris Central",2020,10,18,0.8,0.6,0.6,0.8,NA,NA,NA,NA,NA,1.3679,103.9489,2020-10-18,"Inter-monsoon II"
"Pasir Ris Central",2020,10,19,0,0,0,0,NA,NA,NA,NA,NA,1.3679,103.9489,2020-10-19,"Inter-monsoon II"
"Pasir Ris Central",2020,10,20,0,0,0,0,NA,NA,NA,NA,NA,1.3679,103.9489,2020-10-20,"Inter-monsoon II"
"Pasir Ris Central",2020,10,21,0.6,0.4,0.4,0.4,NA,NA,NA,NA,NA,1.3679,103.9489,2020-10-21,"Inter-monsoon II"
"Pasir Ris Central",2020,10,22,5,2,3.2,4.2,NA,NA,NA,NA,NA,1.3679,103.9489,2020-10-22,"Inter-monsoon II"
"Pasir Ris Central",2020,10,23,0,0,0,0,NA,NA,NA,NA,NA,1.3679,103.9489,2020-10-23,"Inter-monsoon II"
"Pasir Ris Central",2020,10,24,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,1.3679,103.9489,2020-10-24,"Inter-monsoon II"
"Pasir Ris Central",2020,10,25,33.6,23.6,29.8,32.4,NA,NA,NA,NA,NA,1.3679,103.9489,2020-10-25,"Inter-monsoon II"
"Pasir Ris Central",2020,10,26,1.8,0.6,0.8,1,NA,NA,NA,NA,NA,1.3679,103.9489,2020-10-26,"Inter-monsoon II"
"Pasir Ris Central",2020,10,27,0,0,0,0,NA,NA,NA,NA,NA,1.3679,103.9489,2020-10-27,"Inter-monsoon II"
"Pasir Ris Central",2020,10,28,0.4,0.2,0.2,0.2,NA,NA,NA,NA,NA,1.3679,103.9489,2020-10-28,"Inter-monsoon II"
"Pasir Ris Central",2020,10,29,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA,1.3679,103.9489,2020-10-29,"Inter-monsoon II"
"Pasir Ris Central",2020,10,30,0,0,0,0,NA,NA,NA,NA,NA,1.3679,103.9489,2020-10-30,"Inter-monsoon II"
"Pasir Ris Central",2020,10,31,12.4,8,9,9.6,NA,NA,NA,NA,NA,1.3679,103.9489,2020-10-31,"Inter-monsoon II"
"Pasir Ris Central",2020,11,1,0,0,0,0,NA,NA,NA,NA,NA,1.3679,103.9489,2020-11-01,"Inter-monsoon II"
"Pasir Ris Central",2020,11,2,71.6,25.2,47.4,60.2,NA,NA,NA,NA,NA,1.3679,103.9489,2020-11-02,"Inter-monsoon II"
"Pasir Ris Central",2020,11,3,0,0,0,0,NA,NA,NA,NA,NA,1.3679,103.9489,2020-11-03,"Inter-monsoon II"
"Pasir Ris Central",2020,11,4,51,35,42.4,45.4,NA,NA,NA,NA,NA,1.3679,103.9489,2020-11-04,"Inter-monsoon II"
"Pasir Ris Central",2020,11,5,0,0,0,0,NA,NA,NA,NA,NA,1.3679,103.9489,2020-11-05,"Inter-monsoon II"
"Pasir Ris Central",2020,11,6,0,0,0,0,NA,NA,NA,NA,NA,1.3679,103.9489,2020-11-06,"Inter-monsoon II"
"Pasir Ris Central",2020,11,7,28.4,14.8,16.8,20,NA,NA,NA,NA,NA,1.3679,103.9489,2020-11-07,"Inter-monsoon II"
"Pasir Ris Central",2020,11,8,0.6,0.4,0.6,0.6,NA,NA,NA,NA,NA,1.3679,103.9489,2020-11-08,"Inter-monsoon II"
"Pasir Ris Central",2020,11,9,1.4,1.2,1.2,1.2,NA,NA,NA,NA,NA,1.3679,103.9489,2020-11-09,"Inter-monsoon II"
"Pasir Ris Central",2020,11,10,9,4.8,4.8,5.6,NA,NA,NA,NA,NA,1.3679,103.9489,2020-11-10,"Inter-monsoon II"
"Pasir Ris Central",2020,11,11,0,0,0,0,NA,NA,NA,NA,NA,1.3679,103.9489,2020-11-11,"Inter-monsoon II"
"Pasir Ris Central",2020,11,12,0,0,0,0,NA,NA,NA,NA,NA,1.3679,103.9489,2020-11-12,"Inter-monsoon II"
"Pasir Ris Central",2020,11,13,0,0,0,0,NA,NA,NA,NA,NA,1.3679,103.9489,2020-11-13,"Inter-monsoon II"
"Pasir Ris Central",2020,11,14,1.2,0.8,1,1,NA,NA,NA,NA,NA,1.3679,103.9489,2020-11-14,"Inter-monsoon II"
"Pasir Ris Central",2020,11,15,20.8,6.6,8.4,8.8,NA,NA,NA,NA,NA,1.3679,103.9489,2020-11-15,"Inter-monsoon II"
"Pasir Ris Central",2020,11,16,7.6,2.4,3.6,5.2,NA,NA,NA,NA,NA,1.3679,103.9489,2020-11-16,"Inter-monsoon II"
"Pasir Ris Central",2020,11,17,10,10,10,10,NA,NA,NA,NA,NA,1.3679,103.9489,2020-11-17,"Inter-monsoon II"
"Pasir Ris Central",2020,11,18,0,0,0,0,NA,NA,NA,NA,NA,1.3679,103.9489,2020-11-18,"Inter-monsoon II"
"Pasir Ris Central",2020,11,19,5.4,5.4,5.4,5.4,NA,NA,NA,NA,NA,1.3679,103.9489,2020-11-19,"Inter-monsoon II"
"Pasir Ris Central",2020,11,20,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA,1.3679,103.9489,2020-11-20,"Inter-monsoon II"
"Pasir Ris Central",2020,11,21,7.4,1.4,2.2,3.8,NA,NA,NA,NA,NA,1.3679,103.9489,2020-11-21,"Inter-monsoon II"
"Pasir Ris Central",2020,11,22,79.2,50,67.4,77.2,NA,NA,NA,NA,NA,1.3679,103.9489,2020-11-22,"Inter-monsoon II"
